A	B	C	X	Y	Z	MT0	MT1	MT2	MT3	MT4	MT5	MT6	TIME	J0	J1	J2	J3	J4	J5	J6	
-2.755	0.175	3.018	555.502	-277.436	6.650	0.472	59.221	7.410	-17.756	0.169	-0.244	0.007	879	-0.346	0.937	-0.365	-1.377	0.630	0.964	-1.360	
-2.755	0.175	3.017	555.612	-276.704	7.547	0.030	59.819	7.254	-17.887	0.265	0.043	0.010	886	-0.346	0.936	-0.365	-1.377	0.630	0.967	-1.360	
-2.754	0.176	3.015	555.737	-275.804	8.613	0.152	59.389	7.087	-17.791	0.106	-0.130	0.019	893	-0.346	0.934	-0.365	-1.377	0.630	0.969	-1.360	
-2.753	0.177	3.013	555.871	-274.749	9.879	-0.003	59.355	7.216	-18.008	0.162	0.196	0.016	899	-0.346	0.933	-0.364	-1.377	0.630	0.972	-1.360	
-2.753	0.178	3.011	555.974	-273.917	10.860	0.011	59.240	6.958	-17.808	0.042	0.161	0.025	907	-0.346	0.931	-0.364	-1.376	0.630	0.975	-1.360	
-2.752	0.179	3.009	556.094	-272.916	12.037	-0.122	59.414	7.029	-17.837	0.076	0.091	0.000	913	-0.345	0.929	-0.364	-1.376	0.630	0.979	-1.360	
-2.752	0.180	3.007	556.198	-272.050	13.078	0.574	59.042	7.279	-17.492	0.080	-0.084	0.001	920	-0.345	0.928	-0.363	-1.376	0.630	0.982	-1.360	
-2.751	0.181	3.004	556.354	-270.869	14.531	0.645	59.565	7.253	-18.122	0.156	-0.044	0.024	927	-0.345	0.926	-0.363	-1.376	0.630	0.985	-1.360	
-2.749	0.183	2.999	556.671	-268.356	17.500	0.335	59.611	6.899	-18.269	0.018	-0.418	0.022	935	-0.344	0.922	-0.362	-1.376	0.630	0.991	-1.360	
-2.748	0.184	2.996	556.819	-266.835	19.167	-0.184	59.181	7.014	-18.194	0.309	-0.246	0.043	952	-0.344	0.919	-0.362	-1.376	0.630	0.997	-1.360	
-2.747	0.185	2.994	556.906	-265.990	20.111	-0.204	59.074	6.666	-17.874	0.198	-0.213	0.043	958	-0.343	0.917	-0.361	-1.376	0.630	1.000	-1.360	
-2.746	0.186	2.992	557.030	-264.801	21.475	-0.284	59.218	6.898	-17.718	0.254	-0.168	0.043	965	-0.343	0.915	-0.361	-1.376	0.630	1.004	-1.360	
-2.745	0.187	2.989	557.181	-263.478	23.075	0.086	59.066	6.806	-17.919	-0.110	-0.496	-0.048	971	-0.343	0.913	-0.360	-1.376	0.630	1.007	-1.360	
-2.745	0.188	2.988	557.284	-262.648	24.107	0.022	59.187	6.824	-18.068	0.074	-0.198	-0.022	978	-0.342	0.911	-0.360	-1.376	0.630	1.011	-1.360	
-2.744	0.189	2.985	557.457	-261.311	25.783	0.765	59.017	6.650	-17.880	-0.004	-0.124	0.027	984	-0.342	0.908	-0.359	-1.376	0.630	1.015	-1.359	
-2.743	0.190	2.983	557.632	-260.139	27.295	0.522	59.402	6.393	-18.243	-0.111	-0.488	-0.037	993	-0.342	0.906	-0.359	-1.376	0.630	1.019	-1.359	
-2.742	0.192	2.980	557.894	-258.612	29.293	0.106	59.572	6.439	-18.477	-0.021	-0.534	-0.020	1001	-0.341	0.904	-0.359	-1.376	0.630	1.023	-1.359	
-2.741	0.193	2.977	558.145	-257.099	31.284	0.308	60.142	6.575	-18.433	-0.055	-0.530	-0.009	1008	-0.341	0.901	-0.358	-1.376	0.630	1.027	-1.359	
-2.740	0.194	2.975	558.303	-256.103	32.599	0.038	59.056	6.762	-18.409	-0.016	-0.282	-0.023	1017	-0.340	0.898	-0.358	-1.376	0.630	1.031	-1.359	
-2.739	0.195	2.973	558.491	-254.930	34.154	0.194	58.879	6.665	-18.326	-0.023	-0.459	-0.009	1024	-0.340	0.896	-0.357	-1.376	0.630	1.035	-1.359	
-2.738	0.196	2.971	558.671	-253.932	35.507	-0.188	58.541	6.128	-18.275	-0.130	-0.653	-0.016	1030	-0.339	0.894	-0.357	-1.376	0.630	1.038	-1.358	
-2.737	0.198	2.969	559.007	-252.309	37.858	0.079	58.663	6.425	-18.057	0.154	-0.504	0.079	1040	-0.339	0.890	-0.356	-1.376	0.630	1.043	-1.358	
-2.736	0.200	2.967	559.272	-251.218	39.559	0.414	58.398	6.572	-18.442	0.085	-0.345	0.069	1047	-0.338	0.888	-0.356	-1.376	0.630	1.046	-1.358	
-2.735	0.201	2.965	559.515	-250.284	41.050	0.622	59.353	6.763	-18.731	0.183	-0.206	0.105	1053	-0.338	0.886	-0.355	-1.376	0.630	1.049	-1.358	
-2.734	0.202	2.964	559.810	-249.173	42.791	0.657	59.620	6.495	-19.025	0.128	-0.203	0.121	1059	-0.338	0.883	-0.355	-1.376	0.630	1.052	-1.357	
-2.734	0.203	2.962	560.004	-248.355	44.021	0.315	59.458	6.191	-18.872	0.046	-0.146	0.095	1065	-0.337	0.881	-0.355	-1.376	0.630	1.055	-1.357	
-2.733	0.205	2.960	560.271	-247.224	45.728	0.212	58.851	6.285	-18.634	0.039	-0.357	0.089	1072	-0.337	0.879	-0.354	-1.376	0.630	1.058	-1.357	
-2.732	0.206	2.959	560.511	-246.257	47.211	0.333	58.301	6.489	-18.343	-0.052	-0.490	0.052	1077	-0.336	0.877	-0.354	-1.376	0.630	1.061	-1.357	
-2.731	0.207	2.957	560.825	-245.138	48.986	0.393	57.836	6.443	-18.212	0.107	-0.447	0.101	1085	-0.336	0.874	-0.354	-1.376	0.630	1.064	-1.356	
-2.731	0.208	2.956	561.073	-244.346	50.290	0.199	57.730	6.463	-18.575	0.010	-0.783	0.089	1090	-0.335	0.872	-0.353	-1.376	0.630	1.067	-1.356	
-2.730	0.210	2.955	561.449	-243.257	52.156	0.122	58.000	6.428	-18.374	0.041	-0.180	0.104	1097	-0.335	0.869	-0.353	-1.376	0.630	1.070	-1.355	
-2.729	0.211	2.954	561.737	-242.473	53.523	-0.003	58.927	6.237	-18.817	-0.033	-0.552	0.089	1102	-0.334	0.867	-0.353	-1.376	0.630	1.072	-1.355	
-2.728	0.212	2.952	562.152	-241.378	55.449	0.027	59.463	6.135	-19.453	-0.073	-0.431	0.115	1109	-0.334	0.864	-0.352	-1.376	0.630	1.075	-1.355	
-2.728	0.214	2.951	562.431	-240.595	56.799	0.702	60.091	6.263	-19.153	-0.174	-0.401	0.128	1114	-0.333	0.862	-0.352	-1.376	0.630	1.078	-1.354	
-2.727	0.215	2.950	562.803	-239.496	58.657	1.122	58.717	6.866	-19.235	0.007	-0.692	0.153	1121	-0.333	0.859	-0.352	-1.376	0.630	1.080	-1.353	
-2.727	0.216	2.949	563.089	-238.691	59.983	0.774	57.522	6.649	-19.010	0.053	-0.741	0.195	1126	-0.332	0.857	-0.351	-1.376	0.630	1.083	-1.353	
-2.726	0.218	2.948	563.530	-237.536	61.882	0.315	57.049	6.030	-18.693	0.011	-0.580	0.220	1133	-0.332	0.854	-0.351	-1.376	0.630	1.086	-1.352	
-2.725	0.220	2.946	564.306	-235.777	65.020	0.345	56.899	6.176	-18.956	0.031	-0.755	0.222	1144	-0.330	0.849	-0.350	-1.376	0.630	1.091	-1.351	
-2.724	0.222	2.945	564.775	-234.819	66.798	0.292	58.504	6.458	-19.476	0.154	-0.705	0.243	1150	-0.330	0.846	-0.350	-1.376	0.630	1.093	-1.350	
-2.724	0.224	2.944	565.328	-233.708	68.876	1.116	59.565	6.592	-19.643	0.049	-0.384	0.233	1157	-0.329	0.843	-0.349	-1.376	0.630	1.096	-1.349	
-2.723	0.226	2.943	565.926	-232.392	71.181	0.979	59.474	6.495	-19.481	0.000	-0.581	0.221	1163	-0.328	0.841	-0.349	-1.376	0.630	1.098	-1.348	
-2.723	0.227	2.942	566.392	-231.348	72.878	0.430	58.006	5.847	-19.250	-0.165	-0.433	0.225	1171	-0.327	0.837	-0.348	-1.376	0.630	1.101	-1.347	
-2.722	0.229	2.941	566.957	-230.152	74.886	0.352	56.578	6.031	-18.591	-0.046	-0.218	0.278	1176	-0.326	0.834	-0.348	-1.376	0.630	1.104	-1.345	
-2.722	0.231	2.940	567.671	-228.812	77.292	1.086	56.738	6.462	-18.873	-0.026	-0.368	0.299	1185	-0.326	0.831	-0.347	-1.376	0.630	1.107	-1.344	
-2.721	0.234	2.939	568.669	-227.158	80.443	0.718	59.620	5.987	-19.991	-0.214	-0.427	0.285	1196	-0.324	0.825	-0.346	-1.376	0.630	1.111	-1.341	
-2.721	0.237	2.939	569.680	-225.392	83.508	0.757	59.522	5.954	-20.350	-0.171	-0.997	0.272	1205	-0.323	0.821	-0.346	-1.376	0.630	1.114	-1.339	
-2.721	0.238	2.938	570.363	-224.161	85.573	0.815	57.000	6.229	-20.112	-0.109	-0.761	0.278	1211	-0.322	0.818	-0.345	-1.376	0.630	1.115	-1.338	
-2.720	0.240	2.937	570.979	-223.074	87.367	0.746	56.674	5.723	-18.961	-0.258	-0.442	0.258	1218	-0.321	0.815	-0.344	-1.376	0.630	1.118	-1.336	
-2.720	0.242	2.937	571.759	-221.827	89.552	0.454	55.554	5.457	-18.669	-0.193	-0.639	0.278	1224	-0.320	0.811	-0.344	-1.376	0.630	1.120	-1.334	
-2.720	0.244	2.937	572.604	-220.613	91.837	0.558	58.320	5.935	-19.895	-0.129	-0.824	0.303	1232	-0.319	0.808	-0.343	-1.376	0.630	1.122	-1.332	
-2.720	0.247	2.937	573.850	-218.896	95.119	0.505	59.613	5.748	-20.629	-0.268	-0.518	0.323	1242	-0.317	0.803	-0.342	-1.376	0.630	1.124	-1.329	
-2.720	0.249	2.937	574.671	-217.677	97.297	0.932	58.715	5.950	-20.132	-0.392	-0.619	0.318	1249	-0.315	0.799	-0.341	-1.376	0.630	1.126	-1.326	
-2.721	0.251	2.936	575.523	-216.455	99.425	0.669	56.235	5.648	-19.690	-0.354	-0.782	0.275	1256	-0.314	0.796	-0.341	-1.376	0.630	1.128	-1.324	
-2.721	0.253	2.936	576.427	-215.224	101.617	0.632	54.224	5.633	-19.690	-0.344	-0.680	0.242	1263	-0.313	0.792	-0.340	-1.376	0.630	1.129	-1.321	
-2.721	0.255	2.937	577.252	-214.195	103.593	1.137	55.913	5.596	-19.383	-0.283	-0.777	0.294	1269	-0.312	0.789	-0.340	-1.376	0.630	1.130	-1.319	
-2.721	0.257	2.937	578.285	-213.013	105.977	0.879	58.386	5.482	-20.426	-0.243	-0.587	0.324	1277	-0.311	0.786	-0.339	-1.376	0.630	1.132	-1.316	
-2.722	0.259	2.937	579.155	-211.972	107.961	1.569	59.191	5.724	-20.975	-0.403	-0.896	0.291	1282	-0.309	0.782	-0.338	-1.376	0.630	1.133	-1.314	
-2.722	0.261	2.938	580.280	-210.575	110.478	1.485	57.994	6.074	-20.375	-0.157	-0.601	0.264	1291	-0.308	0.778	-0.338	-1.376	0.630	1.134	-1.310	
-2.723	0.263	2.938	581.317	-209.310	112.673	0.788	55.026	5.325	-20.131	-0.388	-0.564	0.264	1296	-0.306	0.774	-0.337	-1.376	0.630	1.135	-1.307	
-2.723	0.265	2.939	582.091	-208.405	114.297	0.944	53.765	5.317	-19.903	-0.327	-0.666	0.244	1303	-0.305	0.772	-0.336	-1.376	0.630	1.135	-1.305	
-2.724	0.268	2.939	583.401	-206.991	117.039	1.413	56.046	5.897	-20.083	-0.202	-0.787	0.247	1309	-0.303	0.768	-0.336	-1.376	0.630	1.136	-1.301	
-2.724	0.270	2.940	584.426	-205.915	119.129	1.104	59.015	5.411	-21.094	-0.502	-0.613	0.115	1316	-0.302	0.764	-0.335	-1.376	0.630	1.136	-1.298	
-2.724	0.272	2.941	585.425	-204.794	121.128	0.562	59.322	5.276	-20.949	-0.391	-0.761	0.157	1323	-0.300	0.761	-0.334	-1.376	0.630	1.137	-1.295	
-2.725	0.274	2.942	586.401	-203.676	123.047	0.296	56.809	5.316	-20.986	-0.431	-0.641	0.138	1329	-0.298	0.757	-0.334	-1.376	0.630	1.137	-1.292	
-2.726	0.277	2.943	588.040	-201.844	126.247	0.511	53.876	5.348	-20.557	-0.350	-0.421	0.128	1336	-0.296	0.753	-0.333	-1.376	0.630	1.138	-1.288	
-2.726	0.279	2.944	589.254	-200.567	128.630	0.383	54.687	4.961	-20.353	-0.394	-0.598	0.106	1344	-0.294	0.748	-0.332	-1.376	0.629	1.138	-1.284	
-2.727	0.281	2.945	590.320	-199.518	130.740	1.187	57.030	5.509	-20.945	-0.372	-0.492	0.127	1352	-0.293	0.746	-0.332	-1.376	0.629	1.138	-1.281	
-2.727	0.283	2.947	591.365	-198.441	132.789	1.500	58.882	5.442	-21.427	-0.357	-0.489	0.058	1357	-0.291	0.742	-0.331	-1.376	0.629	1.138	-1.277	
-2.727	0.285	2.948	592.388	-197.290	134.747	1.893	57.869	5.398	-21.279	-0.494	-0.543	0.088	1364	-0.289	0.739	-0.330	-1.376	0.629	1.138	-1.275	
-2.728	0.287	2.949	593.735	-195.695	137.305	1.778	54.944	5.251	-20.829	-0.407	-0.433	0.028	1372	-0.287	0.735	-0.329	-1.376	0.628	1.138	-1.270	
-2.728	0.289	2.950	594.596	-194.664	138.953	2.084	52.705	5.361	-20.438	-0.403	-0.356	-0.094	1377	-0.285	0.731	-0.329	-1.376	0.628	1.138	-1.267	
-2.728	0.291	2.951	595.677	-193.381	141.037	1.241	54.325	4.852	-20.553	-0.383	-0.566	-0.086	1383	-0.283	0.728	-0.328	-1.376	0.628	1.138	-1.264	
-2.728	0.293	2.952	596.783	-192.076	143.177	0.739	57.897	4.482	-21.515	-0.673	-0.573	0.124	1389	-0.281	0.725	-0.327	-1.376	0.627	1.138	-1.261	
-2.728	0.295	2.953	597.834	-190.780	145.245	0.247	58.320	4.398	-21.681	-0.596	-0.741	0.071	1395	-0.279	0.721	-0.327	-1.376	0.627	1.138	-1.258	
-2.728	0.297	2.954	598.843	-189.476	147.226	-0.074	56.620	4.340	-21.444	-0.573	-0.791	-0.132	1401	-0.277	0.718	-0.326	-1.376	0.627	1.138	-1.255	
-2.728	0.299	2.956	599.981	-187.997	149.496	0.491	54.023	4.782	-20.944	-0.430	-0.528	-0.027	1407	-0.275	0.715	-0.326	-1.376	0.626	1.138	-1.251	
-2.728	0.301	2.957	600.966	-186.749	151.501	0.948	52.996	4.630	-20.557	-0.453	-0.451	-0.068	1413	-0.273	0.711	-0.325	-1.376	0.625	1.138	-1.248	
-2.728	0.303	2.959	602.161	-185.295	153.956	0.940	55.601	4.357	-21.034	-0.496	-0.583	-0.070	1421	-0.270	0.707	-0.324	-1.376	0.625	1.138	-1.244	
-2.728	0.306	2.961	603.520	-183.659	156.733	1.308	58.284	4.459	-21.529	-0.606	-0.566	-0.064	1427	-0.269	0.704	-0.324	-1.376	0.624	1.137	-1.241	
-2.727	0.310	2.964	605.867	-180.721	161.253	1.293	53.036	4.184	-21.404	-0.587	-0.315	-0.106	1435	-0.264	0.697	-0.323	-1.376	0.623	1.137	-1.234	
-2.726	0.313	2.968	607.932	-178.108	165.257	-0.138	52.919	3.534	-21.479	-0.499	-0.209	-0.166	1451	-0.259	0.691	-0.322	-1.376	0.622	1.136	-1.228	
-2.726	0.315	2.969	608.948	-176.883	167.371	-0.011	56.527	3.892	-22.271	-0.610	-0.119	-0.051	1461	-0.256	0.685	-0.321	-1.376	0.620	1.135	-1.223	
-2.725	0.317	2.972	610.077	-175.481	169.764	0.890	57.543	4.504	-21.760	-0.635	-0.161	-0.100	1468	-0.253	0.681	-0.321	-1.376	0.619	1.134	-1.220	
-2.724	0.319	2.974	611.006	-174.259	171.727	1.321	55.694	4.873	-21.794	-0.595	-0.105	-0.139	1474	-0.251	0.678	-0.321	-1.376	0.619	1.134	-1.217	
-2.724	0.321	2.976	612.069	-172.788	173.978	1.683	53.074	4.529	-21.436	-0.555	0.016	-0.103	1481	-0.248	0.674	-0.320	-1.376	0.618	1.133	-1.213	
-2.722	0.323	2.978	613.301	-171.037	176.657	1.762	53.277	4.499	-21.238	-0.401	-0.045	-0.092	1487	-0.245	0.671	-0.320	-1.376	0.617	1.133	-1.210	
-2.721	0.325	2.980	614.242	-169.674	178.734	0.907	55.984	3.801	-21.858	-0.637	-0.050	-0.098	1495	-0.242	0.666	-0.319	-1.376	0.615	1.132	-1.207	
-2.720	0.327	2.982	615.284	-168.082	181.072	-0.251	56.898	3.477	-22.396	-0.690	-0.156	-0.140	1501	-0.238	0.662	-0.319	-1.376	0.614	1.132	-1.203	
-2.719	0.328	2.984	616.109	-166.765	182.979	0.347	54.242	4.369	-22.645	-0.651	-0.014	-0.118	1508	-0.236	0.659	-0.319	-1.376	0.613	1.132	-1.200	
-2.718	0.330	2.987	617.148	-165.025	185.480	0.557	51.810	4.451	-22.085	-0.607	0.086	-0.114	1516	-0.233	0.655	-0.319	-1.376	0.611	1.131	-1.197	
-2.716	0.331	2.989	617.921	-163.691	187.430	0.764	51.844	4.081	-21.487	-0.641	0.127	-0.121	1522	-0.230	0.651	-0.318	-1.376	0.610	1.131	-1.193	
-2.715	0.333	2.991	618.832	-162.135	189.817	1.711	53.985	4.214	-22.256	-0.674	0.099	-0.105	1529	-0.226	0.647	-0.318	-1.376	0.609	1.130	-1.190	
-2.712	0.335	2.994	620.064	-159.843	193.137	1.420	57.102	3.810	-21.836	-0.894	-0.050	-0.152	1535	-0.222	0.642	-0.318	-1.376	0.607	1.130	-1.186	
-2.711	0.336	2.996	620.764	-158.420	195.008	0.519	53.477	3.462	-22.066	-0.871	0.026	-0.109	1545	-0.219	0.638	-0.318	-1.376	0.605	1.130	-1.183	
-2.708	0.338	2.999	621.746	-156.334	197.766	0.629	50.897	3.961	-22.061	-0.757	0.124	-0.133	1553	-0.215	0.634	-0.318	-1.376	0.603	1.130	-1.179	
-2.706	0.340	3.002	622.705	-154.247	200.686	0.397	51.775	4.218	-22.233	-0.545	0.171	-0.139	1560	-0.212	0.631	-0.318	-1.376	0.601	1.130	-1.176	
-2.704	0.340	3.004	623.219	-153.082	202.347	0.616	55.375	4.071	-23.120	-0.936	0.237	-0.178	1568	-0.208	0.626	-0.318	-1.376	0.599	1.130	-1.173	
-2.702	0.342	3.007	623.966	-151.209	204.883	0.710	55.813	4.166	-22.786	-0.513	0.235	-0.160	1575	-0.204	0.622	-0.318	-1.377	0.597	1.130	-1.170	
-2.700	0.342	3.009	624.398	-150.017	206.386	0.022	53.653	2.927	-22.833	-0.834	0.233	-0.150	1581	-0.201	0.619	-0.318	-1.377	0.596	1.130	-1.167	
-2.697	0.344	3.012	625.122	-147.922	209.044	0.680	50.920	3.581	-22.001	-0.796	0.232	-0.127	1589	-0.197	0.615	-0.318	-1.377	0.593	1.130	-1.164	
-2.694	0.345	3.015	625.853	-145.890	211.857	1.700	52.083	4.704	-22.443	-0.455	0.240	-0.119	1596	-0.193	0.610	-0.318	-1.377	0.590	1.130	-1.160	
-2.692	0.346	3.017	626.357	-144.464	213.767	1.063	54.780	4.198	-23.496	-0.505	0.207	-0.093	1605	-0.189	0.606	-0.318	-1.377	0.588	1.130	-1.157	
-2.689	0.346	3.020	626.975	-142.498	216.168	0.823	54.814	4.520	-23.070	-0.676	0.201	-0.105	1613	-0.185	0.602	-0.318	-1.377	0.586	1.130	-1.154	
-2.685	0.347	3.023	627.529	-140.491	218.425	-0.387	51.861	3.278	-23.056	-0.926	0.223	-0.048	1619	-0.182	0.599	-0.318	-1.377	0.584	1.130	-1.152	
-2.683	0.348	3.025	627.842	-139.255	219.830	-0.390	50.065	2.958	-22.783	-0.715	0.150	-0.085	1626	-0.178	0.595	-0.318	-1.377	0.581	1.130	-1.149	
-2.679	0.348	3.029	628.508	-136.686	223.103	1.422	52.176	4.788	-22.652	-0.800	0.167	-0.124	1632	-0.175	0.592	-0.318	-1.377	0.579	1.130	-1.147	
-2.675	0.349	3.032	628.977	-134.751	225.489	1.414	55.208	4.709	-23.435	-0.838	0.130	-0.077	1643	-0.169	0.586	-0.318	-1.378	0.575	1.130	-1.142	
-2.673	0.349	3.034	629.283	-133.231	227.138	0.827	55.034	4.258	-23.193	-0.606	0.208	0.016	1651	-0.165	0.583	-0.319	-1.378	0.572	1.130	-1.140	
-2.670	0.349	3.037	629.597	-131.425	228.949	-0.509	52.227	2.454	-23.576	-0.788	0.193	0.029	1657	-0.161	0.579	-0.319	-1.378	0.569	1.130	-1.137	
-2.667	0.349	3.039	629.813	-129.954	230.480	0.407	49.256	3.391	-22.673	-0.622	0.161	0.047	1664	-0.158	0.576	-0.319	-1.378	0.567	1.130	-1.134	
-2.664	0.349	3.041	630.058	-128.327	232.362	1.261	49.709	4.705	-22.369	-0.704	0.208	0.065	1671	-0.154	0.572	-0.319	-1.378	0.564	1.131	-1.132	
-2.661	0.350	3.044	630.284	-126.886	234.049	1.196	53.524	4.538	-23.608	-0.610	0.174	0.153	1677	-0.150	0.569	-0.319	-1.378	0.561	1.131	-1.129	
-2.657	0.350	3.047	630.571	-124.589	236.449	-0.130	53.379	3.146	-23.754	-0.571	0.004	0.145	1686	-0.145	0.565	-0.319	-1.379	0.557	1.131	-1.125	
-2.652	0.349	3.051	630.793	-121.773	239.081	-0.440	50.896	2.668	-23.394	-0.872	0.087	0.137	1696	-0.140	0.560	-0.319	-1.379	0.553	1.132	-1.121	
-2.649	0.349	3.053	630.892	-119.893	240.969	1.278	49.130	4.396	-22.490	-0.604	0.183	0.263	1702	-0.136	0.557	-0.320	-1.379	0.550	1.132	-1.119	
-2.646	0.348	3.056	631.010	-118.239	242.727	1.246	51.319	4.618	-23.125	-0.657	0.204	0.235	1712	-0.131	0.553	-0.320	-1.380	0.546	1.132	-1.115	
-2.643	0.348	3.059	631.161	-116.248	244.746	0.043	53.008	3.950	-24.008	-0.549	0.122	0.302	1720	-0.126	0.548	-0.320	-1.380	0.542	1.132	-1.111	
-2.640	0.347	3.061	631.230	-114.740	246.139	-1.543	52.782	2.185	-24.361	-0.882	-0.086	0.318	1726	-0.123	0.546	-0.320	-1.380	0.539	1.133	-1.108	
-2.636	0.346	3.065	631.222	-112.275	248.449	1.752	49.513	4.652	-22.776	-0.571	0.206	0.354	1733	-0.118	0.543	-0.321	-1.380	0.535	1.133	-1.105	
-2.633	0.345	3.068	631.201	-110.309	250.360	1.641	48.849	4.522	-22.685	-0.074	0.180	0.404	1746	-0.111	0.537	-0.321	-1.381	0.529	1.133	-1.099	
-2.631	0.344	3.071	631.231	-108.659	251.939	0.637	49.720	3.973	-23.157	-0.127	0.115	0.464	1752	-0.108	0.535	-0.321	-1.381	0.526	1.133	-1.095	
-2.629	0.343	3.073	631.261	-107.233	253.305	-1.296	51.379	2.931	-23.900	-0.261	-0.043	0.532	1759	-0.103	0.531	-0.322	-1.381	0.523	1.133	-1.091	
-2.627	0.342	3.075	631.261	-105.666	254.813	-1.046	52.197	2.920	-24.166	-0.401	-0.137	0.554	1765	-0.099	0.528	-0.322	-1.382	0.518	1.133	-1.087	
-2.625	0.341	3.078	631.214	-104.234	256.187	1.407	50.710	4.857	-23.700	-0.138	-0.019	0.596	1772	-0.095	0.525	-0.322	-1.382	0.515	1.134	-1.083	
-2.624	0.340	3.080	631.171	-102.748	257.508	1.670	49.365	4.917	-23.500	0.044	0.181	0.594	1780	-0.091	0.522	-0.323	-1.382	0.511	1.134	-1.079	
-2.623	0.339	3.082	631.147	-101.367	258.654	0.266	48.642	3.727	-22.891	-0.193	0.227	0.550	1786	-0.087	0.520	-0.323	-1.383	0.508	1.134	-1.074	
-2.622	0.338	3.084	631.144	-99.738	260.052	-1.824	49.052	2.182	-22.816	-0.404	0.147	0.641	1793	-0.083	0.517	-0.323	-1.383	0.504	1.134	-1.069	
-2.621	0.337	3.086	631.131	-98.070	261.691	-0.562	50.245	3.411	-23.348	-0.314	0.113	0.699	1799	-0.079	0.514	-0.324	-1.383	0.501	1.134	-1.065	
-2.620	0.336	3.088	631.100	-96.900	262.896	1.343	51.212	4.831	-24.291	0.018	-0.004	0.664	1807	-0.074	0.511	-0.324	-1.383	0.496	1.133	-1.059	
-2.620	0.335	3.090	631.047	-95.412	264.192	1.172	51.213	4.691	-24.272	0.095	0.150	0.627	1813	-0.070	0.508	-0.325	-1.384	0.493	1.133	-1.053	
-2.620	0.334	3.091	631.002	-94.290	265.063	0.617	49.495	4.148	-24.067	-0.211	0.341	0.621	1819	-0.067	0.506	-0.325	-1.384	0.490	1.133	-1.049	
-2.620	0.333	3.093	630.924	-92.693	266.251	-1.200	48.390	2.633	-23.718	-0.180	0.027	0.702	1825	-0.063	0.503	-0.325	-1.384	0.486	1.134	-1.043	
-2.620	0.332	3.094	630.854	-91.413	267.287	-0.504	48.790	3.101	-23.262	-0.251	-0.042	0.732	1832	-0.060	0.502	-0.325	-1.384	0.484	1.133	-1.039	
-2.621	0.330	3.096	630.754	-89.835	268.702	1.371	49.366	4.768	-23.306	0.258	0.236	0.690	1840	-0.055	0.498	-0.326	-1.385	0.479	1.133	-1.031	
-2.622	0.329	3.098	630.689	-88.579	269.757	1.207	48.927	4.781	-24.065	0.320	0.493	0.688	1846	-0.052	0.496	-0.326	-1.385	0.476	1.133	-1.026	
-2.623	0.328	3.099	630.618	-86.984	270.960	-0.450	48.847	3.705	-24.300	-0.004	0.394	0.501	1853	-0.047	0.493	-0.326	-1.385	0.472	1.133	-1.018	
-2.625	0.327	3.101	630.517	-85.184	272.304	-1.918	49.561	2.122	-23.991	-0.367	0.294	0.529	1859	-0.043	0.491	-0.327	-1.386	0.468	1.133	-1.012	
-2.626	0.325	3.102	630.385	-83.804	273.432	1.098	50.088	4.583	-23.399	0.028	0.332	0.424	1867	-0.038	0.488	-0.327	-1.386	0.464	1.133	-1.004	
-2.629	0.324	3.103	630.215	-82.232	274.650	1.628	48.928	5.154	-23.510	-0.065	0.620	0.611	1876	-0.034	0.485	-0.328	-1.386	0.460	1.133	-0.995	
-2.630	0.323	3.104	630.090	-80.905	275.530	0.402	48.037	4.107	-24.144	-0.119	0.614	0.676	1882	-0.029	0.483	-0.328	-1.387	0.456	1.134	-0.988	
-2.633	0.321	3.105	629.921	-79.076	276.677	-1.305	48.221	2.720	-24.155	-0.004	0.261	0.351	1890	-0.025	0.481	-0.328	-1.387	0.452	1.134	-0.980	
-2.635	0.319	3.106	629.745	-77.557	277.678	-1.397	47.982	2.594	-23.662	-0.114	0.461	0.428	1895	-0.022	0.479	-0.328	-1.387	0.449	1.134	-0.973	
-2.638	0.318	3.107	629.537	-76.164	278.692	0.887	47.842	4.862	-23.870	0.245	0.751	0.341	1904	-0.016	0.476	-0.329	-1.388	0.444	1.134	-0.962	
-2.641	0.316	3.108	629.264	-74.507	279.829	1.178	47.975	4.979	-24.543	0.232	0.476	0.148	1911	-0.012	0.473	-0.329	-1.388	0.440	1.134	-0.954	
-2.644	0.315	3.108	629.035	-73.142	280.647	0.003	48.398	3.754	-24.035	0.097	0.453	0.310	1918	-0.008	0.471	-0.330	-1.389	0.436	1.134	-0.946	
-2.647	0.313	3.109	628.724	-71.501	281.551	-1.351	48.593	2.399	-24.105	-0.246	0.540	0.133	1925	-0.004	0.469	-0.330	-1.389	0.433	1.135	-0.938	
-2.650	0.311	3.109	628.321	-69.758	282.531	0.663	48.620	4.225	-23.674	-0.113	0.506	0.304	1931	-0.000	0.467	-0.330	-1.389	0.429	1.135	-0.930	
-2.656	0.308	3.109	627.673	-67.063	283.900	1.204	47.906	5.018	-24.261	0.122	0.676	0.329	1940	0.006	0.464	-0.330	-1.390	0.424	1.136	-0.917	
-2.659	0.306	3.109	627.317	-65.560	284.531	-0.059	46.913	3.993	-23.979	-0.001	0.791	0.094	1951	0.011	0.461	-0.331	-1.390	0.419	1.137	-0.906	
-2.662	0.304	3.109	626.770	-63.524	285.367	-1.903	46.307	2.361	-24.268	-0.470	0.689	0.032	1957	0.016	0.459	-0.331	-1.391	0.414	1.138	-0.896	
